dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7,dop1_8,dop1_9,dop1_10,dop1_11,dop1_12,dop1_13,dop1_14,dop1_15,dop1_16,dop1_17,dop1_18,dop1_19,dop1_20,dop1_21,dop1_22,dop1_23,dop1_24,dop1_25,dop1_26,dop1_27,dop1_28,dop1_29,dop1_30,dop1_31,dop1_32,dop1_33,dop1_34,dop1_35,dop1_36,dop1_37,dop1_38,dop1_39,dop1_40,dop1_41,dop1_42,dop1_43,dop1_44,dop1_45,dop1_46,dop1_47,dop1_48,dop1_49,dop1_50,dop1_51,dop1_52,dop1_53,dop1_54,dop1_55,dop1_56,dop1_57,dop1_58,dop1_59,dop1_60,dop1_61,dop1_62,dop1_63,dop1_64,dop1_65,dop1_66,dop1_67,dop1_68,dop1_69,dop1_70,dop1_71,dop1_72,dop1_73,dop1_74,dop1_75,dop1_76,dop1_77,dop1_78,dop1_79,dop1_80,dop1_81,dop1_82,dop1_83,dop1_84,dop1_85,dop1_86,dop1_87,dop1_88,dop1_89,dop1_90,dop1_91,dop1_92,dop1_93,dop1_94,dop1_95,dop1_96,dop1_97,dop1_98,dop1_99,dop1_100,dop1_101,dop1_102,dop1_103,dop1_104,dop1_105,dop1_106,dop1_107,dop1_108,dop1_109,dop1_110,dop1_111,dop1_112,dop1_113,dop1_114,dop1_115,dop1_116,dop1_117,dop1_118,dop1_119,dop1_120,dop1_121,dop1_122,dop1_123,dop1_124,dop1_125,dop1_126,dop1_127,dop1_128,dop1_129,dop1_130,dop1_131,dop1_132,dop1_133,dop1_134,dop1_135,dop1_136,dop1_137,dop1_138,dop1_139,dop1_140,dop1_141,dop1_142,dop1_143,dop1_144,dop1_145,dop1_146,dop1_147,dop1_148,dop1_149,dop1_150,dop1_151,dop1_152,dop1_153,dop1_154,dop1_155,dop1_156,dop1_157,dop1_158
-2943.903,2181.444,-2188.163,2117.862,NaN,1683.991,NaN,NaN,2911.66,NaN,NaN,NaN,NaN,-2767.063,NaN,NaN,556.397,NaN,1833.751,NaN,NaN,-3263.316,NaN,NaN,NaN,NaN,NaN,-1297.865,NaN,NaN,NaN,NaN,NaN,NaN,-1794.543,2056.183,4371.312,NaN,NaN,NaN,-2674.356,410.301,NaN,NaN,NaN,NaN,NaN,-4045.485,NaN,-2049.371,-223.886,2168.967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2313.28,NaN,NaN,NaN,NaN,NaN,NaN,253.385,-1479.786,NaN,NaN,NaN,NaN,NaN,NaN,36.887,NaN,NaN,NaN,NaN,-2890.9,-783.447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1668.354,-0.208,43.453,37.786,-4.121,NaN,NaN,-1027.432,-86.63,NaN,-485.715,NaN,NaN,187.342,NaN,NaN,NaN,NaN,NaN,1266.718,-1634.459,NaN,3321.926,NaN,NaN,NaN,-2003.002,NaN,NaN,-1544.486,NaN,NaN,NaN,NaN,NaN,643.389,NaN,NaN,87.537,NaN,-637.545,NaN,NaN,NaN,2318.222,-2782.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1098.776,1656.341,NaN,-3.235,7.555,NaN,NaN,NaN
-2944.167,2181.089,-2188.599,2117.115,NaN,1683.471,NaN,NaN,2913.326,NaN,NaN,NaN,NaN,-2767.065,NaN,NaN,555.959,NaN,1833.22,NaN,NaN,-3264.755,NaN,NaN,NaN,NaN,NaN,-1298.503,NaN,NaN,NaN,NaN,NaN,NaN,-1795.84,2055.133,4371.146,NaN,NaN,NaN,-2674.514,408.33,NaN,NaN,NaN,NaN,NaN,-4044.754,NaN,-2049.584,-224.343,2168.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2312.715,NaN,NaN,NaN,NaN,NaN,NaN,253.134,-1479.997,NaN,NaN,NaN,NaN,NaN,NaN,35.496,NaN,NaN,NaN,NaN,-2890.826,-784.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1667.584,0.155,43.244,37.923,-4.203,NaN,NaN,-1027.526,-87.24,NaN,-486.013,NaN,NaN,187.124,NaN,NaN,NaN,NaN,NaN,1266.006,-1635.366,NaN,3322.387,NaN,NaN,NaN,-2002.857,NaN,NaN,-1544.965,NaN,NaN,NaN,NaN,NaN,643.089,NaN,NaN,87.406,NaN,-637.837,NaN,NaN,NaN,2317.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1098.834,1655.863,NaN,-3.52,7.957,NaN,NaN,NaN
-2943.628,2179.899,-2189.238,2118.788,NaN,1681.984,NaN,NaN,2914.37,NaN,NaN,NaN,NaN,-2766.581,NaN,NaN,555.164,NaN,1831.592,NaN,NaN,-3264.316,NaN,NaN,NaN,NaN,NaN,-1299.02,NaN,NaN,NaN,NaN,NaN,NaN,-1796.649,2055.938,4373.17,NaN,NaN,NaN,-2675.852,406.221,NaN,NaN,NaN,NaN,NaN,-4045.131,NaN,-2048.772,-225.51,2165.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2313.953,NaN,NaN,NaN,NaN,NaN,NaN,251.968,-1479.826,NaN,NaN,NaN,NaN,NaN,NaN,35.867,NaN,NaN,NaN,NaN,-2890.107,-785.331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1666.595,1.778,42.911,38.483,-1.918,NaN,NaN,-1026.684,-87.954,NaN,-486.455,NaN,NaN,186.113,NaN,NaN,NaN,NaN,NaN,1267.193,-1635.448,NaN,3323.729,NaN,NaN,NaN,-2004.292,NaN,NaN,-1544.214,NaN,NaN,NaN,NaN,NaN,642.171,NaN,NaN,86.778,NaN,-637.538,NaN,NaN,NaN,2315.884,-2781.083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1098.923,1654.193,NaN,-2.173,7.261,NaN,NaN,NaN
-2943.33,2179.966,-2189.962,2118.949,NaN,1682.084,NaN,NaN,2915.924,NaN,NaN,NaN,NaN,-2766.582,NaN,NaN,555.037,NaN,1831.251,NaN,NaN,-3264.23,NaN,NaN,NaN,NaN,NaN,-1299.149,NaN,NaN,NaN,NaN,NaN,NaN,-1797.571,2055.724,4374.053,NaN,NaN,NaN,-2676.266,404.529,NaN,NaN,NaN,NaN,NaN,-4043.377,NaN,-2048.633,-225.928,2165.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.439,NaN,NaN,NaN,NaN,NaN,NaN,251.488,-1479.881,NaN,NaN,NaN,NaN,NaN,NaN,35.744,NaN,NaN,NaN,NaN,-2889.616,-785.883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1666.09,2.559,43.3,39.29,-1.673,NaN,NaN,-1026.41,-88.324,NaN,-486.671,NaN,NaN,186.329,NaN,NaN,NaN,NaN,NaN,1267.041,-1636.209,NaN,3324.525,NaN,NaN,NaN,-2004.098,NaN,NaN,-1543.858,NaN,NaN,NaN,NaN,NaN,641.369,NaN,NaN,86.888,NaN,-637.498,NaN,NaN,NaN,2315.403,-2781.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1098.788,1653.483,NaN,-0.987,7.644,NaN,NaN,NaN
-2942.181,2178.995,-2189.021,2119.288,NaN,1681.672,NaN,NaN,2915.762,NaN,NaN,NaN,NaN,-2767.049,NaN,NaN,555.341,NaN,1831.399,NaN,NaN,-3263.519,NaN,NaN,NaN,NaN,NaN,-1299.68,NaN,NaN,NaN,NaN,NaN,NaN,-1796.85,2055.744,4373.687,NaN,NaN,NaN,-2677.501,404.534,NaN,NaN,NaN,NaN,NaN,-4042.662,NaN,-2047.085,-224.603,2166.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2315.207,NaN,NaN,NaN,NaN,NaN,NaN,252.18,-1478.356,NaN,NaN,NaN,NaN,NaN,NaN,37.224,NaN,NaN,NaN,NaN,-2889.858,-786.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1666.349,2.78,43.439,38.812,-0.723,NaN,NaN,-1026.651,-87.953,NaN,-486.516,NaN,NaN,185.811,NaN,NaN,NaN,NaN,NaN,1266.833,-1634.942,NaN,3323.833,NaN,NaN,NaN,-2004.926,NaN,NaN,-1542.977,NaN,NaN,NaN,NaN,NaN,642.356,NaN,NaN,86.772,NaN,-637.568,NaN,NaN,NaN,2315.534,-2783.043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1098.985,1653.902,NaN,-0.818,7.593,NaN,NaN,NaN
-2942.56,2178.439,-2189.382,2120.587,NaN,1680.428,NaN,NaN,2916.825,NaN,NaN,NaN,NaN,-2767.196,NaN,NaN,554.638,NaN,1830.257,NaN,NaN,-3263.61,NaN,NaN,NaN,NaN,NaN,-1300.004,NaN,NaN,NaN,NaN,NaN,NaN,-1797.91,2055.831,4374.636,NaN,NaN,NaN,-2678.519,402.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2047.669,-225.674,2164.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2315.986,NaN,NaN,NaN,NaN,NaN,NaN,251.49,-1478.535,NaN,NaN,NaN,NaN,NaN,NaN,36.673,NaN,NaN,NaN,NaN,-2889.812,-787.773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1664.621,3.493,42.541,39.068,0.213,NaN,NaN,-1026.422,-88.493,NaN,-486.962,NaN,NaN,185.331,NaN,NaN,NaN,NaN,NaN,1266.874,-1636.043,NaN,3324.537,NaN,NaN,NaN,-2006.35,NaN,NaN,-1542.708,NaN,NaN,NaN,NaN,NaN,641.315,NaN,NaN,86.072,NaN,-637.805,NaN,NaN,NaN,2314.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1099.693,1652.96,NaN,-0.386,6.516,NaN,NaN,NaN
-2942.927,2177.833,-2190.918,2118.685,NaN,1679.793,NaN,NaN,2915.943,NaN,NaN,NaN,NaN,-2768.225,NaN,NaN,553.936,NaN,1829.62,NaN,NaN,-3264.716,NaN,NaN,NaN,NaN,NaN,-1301.689,NaN,NaN,NaN,NaN,NaN,NaN,-1799.635,2053.882,4373.307,NaN,NaN,NaN,-2679.481,400.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2048.505,-225.954,2164.164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.54,NaN,NaN,NaN,NaN,NaN,NaN,251.041,-1479.301,NaN,NaN,NaN,NaN,NaN,NaN,35.284,NaN,NaN,NaN,NaN,-2890.649,-788.511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1664.514,2.231,42.262,38.431,-0.605,NaN,NaN,-1027.44,-88.731,NaN,-487.804,NaN,NaN,184.767,NaN,NaN,NaN,NaN,NaN,1265.462,-1636.996,NaN,3323.598,NaN,-48.095,NaN,-2007.057,NaN,NaN,-1543.952,NaN,NaN,NaN,NaN,NaN,640.842,NaN,NaN,85.868,NaN,-638.555,NaN,NaN,NaN,2313.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1100.41,1652.622,NaN,-1.334,6.011,NaN,NaN,NaN
-2942.686,2178.197,-2190.868,2120.341,NaN,1679.521,NaN,NaN,2916.646,NaN,NaN,NaN,NaN,-2768.317,NaN,NaN,553.749,NaN,1829.354,NaN,NaN,-3263.836,NaN,NaN,NaN,NaN,NaN,-1301.547,NaN,NaN,NaN,NaN,NaN,NaN,-1799.795,2053.957,4373.761,NaN,NaN,NaN,-2680.211,400.266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2048.031,-226.442,2163.806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2315.209,NaN,NaN,NaN,NaN,NaN,NaN,250.596,-1478.915,NaN,NaN,NaN,NaN,NaN,NaN,35.085,NaN,NaN,NaN,NaN,-2890.276,-788.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1664.215,2.869,42.389,38.407,-0.6,NaN,NaN,-1027.126,-88.968,NaN,-487.761,NaN,NaN,184.795,NaN,NaN,NaN,NaN,NaN,1265.662,-1637.139,NaN,3323.9,NaN,-48.495,NaN,-2007.203,NaN,NaN,-1543.474,NaN,NaN,NaN,NaN,NaN,640.718,NaN,NaN,85.657,NaN,-638.555,NaN,NaN,NaN,2314.267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1100.661,1652.441,NaN,-0.528,6.16,NaN,NaN,NaN
-2942.141,2177.342,-2191.865,2119.258,NaN,1679.018,NaN,NaN,2916.734,NaN,NaN,NaN,NaN,-2768.712,NaN,NaN,553.394,NaN,1828.786,NaN,NaN,-3264.836,NaN,NaN,NaN,NaN,NaN,-1302.457,NaN,NaN,NaN,NaN,NaN,NaN,-1801.125,2052.596,4373.576,NaN,NaN,NaN,-2680.737,399.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2048.09,-226.118,2163.976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.972,NaN,NaN,NaN,NaN,NaN,NaN,250.207,-1479.007,NaN,NaN,NaN,NaN,NaN,NaN,34.562,NaN,NaN,NaN,NaN,-2890.436,-789.692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1663.895,2.898,41.852,38.703,-0.617,NaN,NaN,-1027.402,-88.861,NaN,-487.843,NaN,NaN,185.131,NaN,NaN,NaN,NaN,NaN,1265.178,-1637.645,NaN,3323.627,NaN,NaN,NaN,-2007.751,NaN,NaN,-1543.779,NaN,NaN,NaN,NaN,NaN,640.534,NaN,NaN,85.335,NaN,-638.897,NaN,NaN,NaN,2313.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1100.416,1651.809,NaN,-0.672,5.36,NaN,NaN,NaN
-2943.546,2176.363,-2192.76,2118.42,NaN,1678.982,NaN,NaN,2916.294,NaN,NaN,NaN,NaN,-2769.25,NaN,NaN,552.856,NaN,1828.32,NaN,NaN,-3265.513,NaN,NaN,NaN,NaN,NaN,-1303.126,NaN,NaN,NaN,NaN,NaN,NaN,-1802.278,2051.846,4373.549,NaN,NaN,NaN,-2680.509,398.261,NaN,NaN,NaN,NaN,NaN,-4044.018,NaN,-2048.138,-226.948,2164.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.531,NaN,NaN,NaN,NaN,NaN,NaN,250.445,-1479.676,NaN,NaN,NaN,NaN,NaN,NaN,33.233,NaN,NaN,NaN,NaN,-2890.737,-789.915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1664.147,2.521,42.924,38.547,-0.942,NaN,NaN,-1027.816,-88.811,NaN,-488.248,NaN,NaN,184.681,NaN,NaN,NaN,NaN,NaN,1263.875,-1638.606,NaN,3323.529,NaN,NaN,NaN,-2007.085,NaN,NaN,-1544.585,NaN,NaN,NaN,NaN,NaN,639.904,NaN,NaN,85.643,NaN,-638.91,NaN,NaN,NaN,2313.999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1100.911,1651.995,NaN,-0.88,6.216,NaN,NaN,NaN
-2941.936,2175.662,-2192.466,2118.767,NaN,1677.902,NaN,NaN,2916.808,NaN,NaN,NaN,NaN,-2769.993,NaN,NaN,552.486,NaN,1828.101,NaN,NaN,-3264.524,NaN,NaN,NaN,NaN,NaN,-1303.648,NaN,NaN,NaN,NaN,NaN,NaN,-1802.022,2051.313,4373.395,NaN,NaN,NaN,-2682.348,396.595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2047.842,-227.158,2163.339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.563,NaN,NaN,NaN,NaN,NaN,NaN,250.206,-1478.763,NaN,NaN,NaN,NaN,NaN,NaN,34.126,NaN,NaN,NaN,NaN,-2891.375,-791.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1663.268,2.732,41.509,38.039,-0.299,NaN,NaN,-1027.96,-89.581,NaN,-488.522,NaN,NaN,183.844,NaN,NaN,NaN,NaN,NaN,1264.145,-1637.945,NaN,3323.027,NaN,NaN,NaN,-2008.185,NaN,NaN,-1543.966,NaN,NaN,NaN,NaN,NaN,639.924,NaN,NaN,84.766,NaN,-639.722,NaN,NaN,NaN,2313.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1101.381,1651.675,NaN,-1.072,4.375,NaN,NaN,NaN
-2942.911,2178.448,-2193.437,2117.618,NaN,1679.499,NaN,NaN,2914.618,NaN,NaN,NaN,NaN,-2770.026,NaN,NaN,552.605,NaN,1828.526,NaN,NaN,-3264.613,NaN,NaN,NaN,NaN,NaN,-1303.88,NaN,NaN,NaN,NaN,NaN,NaN,-1803.314,2049.158,4373.235,NaN,NaN,NaN,-2680.979,397.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2049.336,-226.231,2165.239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2313.284,NaN,NaN,NaN,NaN,NaN,NaN,250.764,-1479.665,NaN,NaN,NaN,NaN,NaN,NaN,32.684,NaN,NaN,NaN,NaN,-2890.914,-789.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1665.729,2.268,42.926,38.792,-1.188,NaN,NaN,-1027.841,-88.159,NaN,-487.965,NaN,NaN,185.48,NaN,NaN,NaN,NaN,NaN,1262.747,-1639.085,NaN,3322.869,NaN,-51.295,NaN,-2007.419,NaN,NaN,-1545.184,NaN,NaN,NaN,NaN,NaN,640.17,NaN,NaN,86.421,NaN,-639.111,NaN,NaN,NaN,2315.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1100.612,1653.036,NaN,-1.511,6.738,NaN,NaN,NaN
-2941.317,2177.248,-2192.73,2118.707,NaN,1678.414,NaN,NaN,2917.553,NaN,NaN,NaN,NaN,-2769.887,NaN,NaN,552.73,NaN,1828.524,NaN,NaN,-3264.777,NaN,NaN,NaN,NaN,NaN,-1303.893,NaN,NaN,NaN,NaN,NaN,NaN,-1803.091,2050.451,4374.352,NaN,NaN,NaN,-2682.139,395.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2047.306,-226.528,2163.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.705,NaN,NaN,NaN,NaN,NaN,NaN,250.67,-1478.273,NaN,NaN,NaN,NaN,NaN,NaN,33.854,NaN,NaN,NaN,NaN,-2890.429,-790.946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1664.101,3.71,42.22,39.253,0.433,NaN,NaN,-1027.32,-88.846,NaN,-487.994,NaN,NaN,184.787,NaN,NaN,NaN,NaN,NaN,1263.832,-1638.717,NaN,3323.808,NaN,-48.711,NaN,-2007.862,NaN,NaN,-1543.619,NaN,NaN,NaN,NaN,NaN,640.207,NaN,NaN,85.692,NaN,-639.015,NaN,NaN,NaN,2313.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1100.922,1652.254,NaN,0.117,6.159,NaN,NaN,NaN
-2941.071,2176.675,-2193.844,2118.754,NaN,1677.251,NaN,NaN,2917.115,NaN,NaN,NaN,NaN,-2770.514,NaN,NaN,551.865,NaN,1827.501,NaN,NaN,-3265.006,NaN,NaN,NaN,NaN,NaN,-1305.473,NaN,NaN,NaN,NaN,NaN,NaN,-1804.237,2049.811,4373.968,NaN,NaN,NaN,-2683.403,394.665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2047.772,-227.293,2162.754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2314.809,NaN,NaN,NaN,NaN,NaN,NaN,249.668,-1478.53,NaN,NaN,NaN,NaN,NaN,NaN,32.888,NaN,NaN,NaN,NaN,-2890.924,-792.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1663.27,3.347,41.608,38.424,0.148,NaN,NaN,-1027.839,-89.689,NaN,-489.063,NaN,NaN,183.762,NaN,NaN,NaN,NaN,NaN,1263.194,-1639.575,NaN,3323.487,NaN,-52.465,NaN,-2009.489,NaN,NaN,-1544.286,NaN,NaN,NaN,NaN,NaN,639.096,NaN,NaN,85.047,NaN,-639.685,NaN,NaN,NaN,2313.065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1102.013,1651.346,NaN,-0.014,4.617,NaN,NaN,NaN
-2941.388,2174.715,-2193.518,2118.223,NaN,1676.21,NaN,NaN,2916.94,NaN,NaN,NaN,NaN,-2771.859,NaN,NaN,551.542,NaN,1826.421,NaN,NaN,-3264.703,NaN,NaN,NaN,NaN,NaN,-1306.593,NaN,NaN,NaN,NaN,NaN,NaN,-1804.829,2048.77,4372.52,NaN,NaN,NaN,-2685.067,392.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2047.562,-226.576,2162.367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1656.955,NaN,2314.273,NaN,NaN,NaN,NaN,NaN,NaN,249.504,-1478.196,NaN,NaN,NaN,NaN,NaN,NaN,32.985,NaN,NaN,NaN,NaN,-2892.319,-793.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1662.269,2.76,41.16,37.516,-0.369,NaN,NaN,-1029.056,-89.946,NaN,-489.759,NaN,NaN,183.05,NaN,NaN,NaN,NaN,NaN,1262.393,-1639.618,NaN,3322.167,NaN,-53.42,NaN,-2010.585,NaN,NaN,-1544.012,NaN,NaN,NaN,NaN,NaN,638.937,NaN,NaN,84.124,NaN,-640.503,NaN,NaN,NaN,2312.523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1102.269,1651.135,NaN,-0.695,3.786,NaN,NaN,NaN
-2939.686,2174.407,-2193.7,2119.404,NaN,1675.931,NaN,NaN,2917.509,NaN,NaN,NaN,NaN,-2773.01,NaN,NaN,551.771,NaN,1826.485,NaN,NaN,-3263.554,NaN,NaN,NaN,NaN,NaN,-1307.519,NaN,NaN,NaN,NaN,NaN,NaN,-1803.846,2048.888,4372.086,NaN,NaN,NaN,-2686.546,391.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2046.428,-225.977,2162.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1656.703,NaN,2314.123,NaN,NaN,NaN,NaN,NaN,NaN,249.565,-1477.607,NaN,NaN,NaN,NaN,NaN,NaN,33.838,NaN,NaN,NaN,NaN,-2893.177,-794.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1661.603,3.002,40.594,37.073,-0.02,NaN,NaN,-1029.259,-89.885,NaN,-490.058,NaN,NaN,182.739,NaN,NaN,NaN,NaN,NaN,1262.338,-1638.564,NaN,3321.443,NaN,-54.036,NaN,-2011.738,NaN,NaN,-1543.024,NaN,NaN,NaN,NaN,NaN,639.238,NaN,NaN,83.986,NaN,-640.627,NaN,NaN,NaN,2312.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1103.11,1651.236,NaN,-1.179,3.483,NaN,NaN,NaN
-2938.778,2172.116,-2193.029,2119.516,NaN,1674.918,NaN,NaN,2917.426,NaN,NaN,NaN,NaN,-2773.759,NaN,NaN,552.026,NaN,1826.44,NaN,NaN,-3262.026,NaN,NaN,NaN,NaN,NaN,-1308.371,NaN,NaN,NaN,NaN,NaN,NaN,-1803.673,2048.592,4371.817,NaN,NaN,NaN,-2688.486,390.261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2045.281,-225.864,2161.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1656.507,NaN,2315.171,NaN,NaN,NaN,NaN,NaN,NaN,249.319,-1475.988,NaN,NaN,NaN,NaN,NaN,NaN,34.718,NaN,NaN,NaN,NaN,-2893.61,-795.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.899,3.408,38.775,36.171,0.947,NaN,NaN,-1029.824,-90.412,NaN,-490.958,NaN,NaN,181.639,NaN,NaN,NaN,NaN,NaN,1262.048,-1638.297,NaN,3322.135,NaN,-55.337,NaN,-2012.902,NaN,NaN,-1541.762,NaN,NaN,NaN,NaN,NaN,639.384,NaN,NaN,83.349,NaN,-641.243,NaN,NaN,NaN,2311.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1104.129,1651.137,NaN,-0.743,1.953,NaN,NaN,NaN
-2937.303,2172.089,-2193.079,2118.735,NaN,1674.236,NaN,NaN,2917.087,NaN,NaN,NaN,NaN,-2775.911,NaN,NaN,551.524,NaN,1826.448,NaN,NaN,-3261.929,NaN,NaN,NaN,NaN,NaN,-1310.347,NaN,NaN,NaN,NaN,NaN,NaN,-1803.326,2046.875,4370.353,NaN,NaN,NaN,-2690.037,389.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2044.956,-225.358,2161.708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1655.855,NaN,2314.047,NaN,NaN,NaN,NaN,NaN,NaN,249.266,-1475.329,NaN,NaN,NaN,NaN,NaN,NaN,35.243,NaN,NaN,NaN,NaN,-2895.752,-796.618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1660.206,1.851,37.446,35.001,0.002,NaN,NaN,-1030.85,-90.78,NaN,-491.687,NaN,NaN,181.067,NaN,NaN,NaN,NaN,NaN,1261.209,-1637.802,NaN,3319.534,NaN,-54.991,NaN,-2014.032,NaN,NaN,-1542.256,NaN,NaN,NaN,NaN,NaN,639.472,NaN,NaN,82.537,NaN,-642.237,NaN,NaN,NaN,2311.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1105.232,1650.376,NaN,-1.891,1.059,NaN,NaN,NaN
-2936.417,2170.426,-2192.909,2119.281,NaN,1673.032,NaN,NaN,2916.83,NaN,NaN,NaN,NaN,-2776.981,NaN,NaN,551.133,NaN,1825.982,NaN,NaN,-3261.242,NaN,NaN,NaN,NaN,NaN,-1311.634,NaN,NaN,NaN,NaN,NaN,NaN,-1803.67,2046.01,4369.211,NaN,NaN,NaN,-2691.873,388.722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2043.941,-225.135,2161.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1655.416,NaN,2313.794,NaN,NaN,NaN,NaN,NaN,NaN,249.445,-1474.416,NaN,NaN,NaN,NaN,NaN,NaN,35.575,NaN,NaN,NaN,NaN,-2896.97,-798.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1659.167,1.677,36.465,34.282,-0.406,NaN,NaN,-1032.003,-91.158,NaN,-492.661,NaN,NaN,179.514,NaN,NaN,NaN,NaN,NaN,1260.347,-1637.515,NaN,NaN,NaN,-56.501,NaN,-2015.63,NaN,NaN,-1542.222,NaN,NaN,NaN,NaN,NaN,639.297,NaN,NaN,81.682,NaN,-643.052,NaN,NaN,NaN,2311.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1106.287,1650.071,NaN,-2.562,-0.293,NaN,NaN,NaN
