pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23546597.05,25048656.327,21520853.228,24173694.468,NaN,22051364.167,NaN,NaN,24730966.505,NaN,NaN,NaN,NaN,21508482.295,NaN,NaN,20602768.796,NaN,20936420.783,NaN,25818319.29,24048819.784,NaN,NaN,NaN,NaN,NaN,20935459.127,NaN,NaN,NaN,NaN,NaN,NaN,21482557.517,20580940.419,23171164.122,NaN,NaN,NaN,21500072.271,22156108.763,NaN,NaN,NaN,NaN,NaN,23676103.216,NaN,22071483.405,20282730.472,22257524.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26476371.829,NaN,NaN,NaN,NaN,NaN,NaN,22035744.929,23565648.908,NaN,NaN,NaN,NaN,NaN,NaN,26483991.682,NaN,NaN,NaN,NaN,26054535.9,24830347.624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26709546.261,37580836.563,NaN,37444388.823,38049952.616,NaN,NaN,36369962.469,36808812.571,NaN,36208119.587,NaN,NaN,37504796.289,NaN,NaN,NaN,NaN,NaN,22311997.584,24181848,NaN,25282774.279,NaN,NaN,NaN,24696092.658,NaN,NaN,23053092.031,NaN,NaN,NaN,NaN,NaN,22087547.279,NaN,NaN,36633972.47,NaN,35902601.025,NaN,NaN,NaN,24960719.708,26100871.938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43173834.355,26371963.004,NaN,37439261.611,38854008.329,NaN,NaN,NaN
23547157.295,25048233.568,21521232.126,24173272.088,NaN,22051026.937,NaN,NaN,24730413.599,NaN,NaN,NaN,NaN,21508978.627,NaN,NaN,20602640.73,NaN,20936051.743,NaN,25818767.279,24049426.943,NaN,NaN,NaN,NaN,NaN,20935666.65,NaN,NaN,NaN,NaN,NaN,NaN,21482835.727,20580503.718,23170341.262,NaN,NaN,NaN,21500532.628,22155973.185,NaN,NaN,NaN,NaN,NaN,23676866.412,NaN,22071857.664,20282758.262,22257115.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26475918.271,NaN,NaN,NaN,NaN,NaN,NaN,22035689.294,23565927.58,NaN,NaN,NaN,NaN,NaN,NaN,26483951.863,NaN,NaN,NaN,NaN,26055075.91,24830463.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26709224.947,37580836.584,NaN,37444381.867,38049953.08,NaN,NaN,36370150.226,36808826.827,NaN,36208202.141,NaN,NaN,37504756.685,NaN,NaN,NaN,NaN,NaN,22311717.782,24182126.285,NaN,25282129.737,NaN,NaN,NaN,24696458.02,NaN,NaN,23053374.766,NaN,NaN,NaN,NaN,NaN,22087410.406,NaN,NaN,36633952.535,NaN,35902711.147,NaN,NaN,NaN,24960274.61,26101416.458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43174034.631,26371638.274,NaN,37439262.57,38854007.298,NaN,NaN,NaN
23547717.567,25047810.858,21521611.141,24172849.776,NaN,22050689.758,NaN,NaN,24729860.676,NaN,NaN,NaN,NaN,21509475.038,NaN,NaN,20602512.724,NaN,20935682.76,NaN,25819215.272,24050034.155,NaN,NaN,NaN,NaN,NaN,20935874.29,NaN,NaN,NaN,NaN,NaN,NaN,21483114.075,20580067.177,23169518.406,NaN,NaN,NaN,21500993.107,22155837.782,NaN,NaN,NaN,NaN,NaN,23677629.566,NaN,22072231.961,20282786.065,22256706.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26475464.752,NaN,NaN,NaN,NaN,NaN,NaN,22035633.681,23566206.268,NaN,NaN,NaN,NaN,NaN,NaN,26483912.13,NaN,NaN,NaN,NaN,26055615.961,24830580.399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26708903.654,37580836.614,NaN,37444374.92,38049953.556,NaN,NaN,36370338.011,36808841.111,NaN,36208284.725,NaN,NaN,37504717.102,NaN,NaN,NaN,NaN,NaN,22311438.077,24182404.666,NaN,25281485.206,NaN,NaN,NaN,24696823.447,NaN,NaN,23053657.537,NaN,NaN,NaN,NaN,NaN,22087273.578,NaN,NaN,36633932.612,NaN,35902821.314,NaN,NaN,NaN,24959829.514,26101960.967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43174234.943,26371313.567,NaN,37439263.538,38854006.279,NaN,NaN,NaN
23548277.834,25047388.137,21521990.273,24172427.515,NaN,22050352.641,NaN,NaN,24729307.764,NaN,NaN,NaN,NaN,21509971.545,NaN,NaN,20602384.797,NaN,20935313.853,NaN,25819663.256,24050641.424,NaN,NaN,NaN,NaN,NaN,20936082.063,NaN,NaN,NaN,NaN,NaN,NaN,21483392.619,20579630.763,23168695.59,NaN,NaN,NaN,21501453.728,22155702.539,NaN,NaN,NaN,NaN,NaN,23678392.768,NaN,22072606.302,20282813.919,22256297.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26475011.287,NaN,NaN,NaN,NaN,NaN,NaN,22035578.116,23566484.976,NaN,NaN,NaN,NaN,NaN,NaN,26483872.504,NaN,NaN,NaN,NaN,26056156.058,24830696.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26708582.393,37580836.661,NaN,37444367.988,38049954.059,NaN,NaN,36370525.854,36808855.41,NaN,36208367.365,NaN,NaN,37504677.537,NaN,NaN,NaN,NaN,NaN,22311158.487,24182683.167,NaN,25280840.712,NaN,NaN,NaN,24697188.951,NaN,NaN,23053940.37,NaN,NaN,NaN,NaN,NaN,22087136.807,NaN,NaN,36633912.724,NaN,35902931.53,NaN,NaN,NaN,24959384.444,26102505.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43174435.306,26370988.894,NaN,37439264.519,38854005.28,NaN,NaN,NaN
23548838.159,25046965.502,21522369.556,24172005.349,NaN,22050015.617,NaN,NaN,24728754.901,NaN,NaN,NaN,NaN,21510468.198,NaN,NaN,20602256.979,NaN,20934945.05,NaN,25820111.262,24051248.781,NaN,NaN,NaN,NaN,NaN,20936289.994,NaN,NaN,NaN,NaN,NaN,NaN,21483671.36,20579194.534,23167872.835,NaN,NaN,NaN,21501914.511,22155567.517,NaN,NaN,NaN,NaN,NaN,23679156.007,NaN,22072980.718,20282841.89,22255888.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26474557.902,NaN,NaN,NaN,NaN,NaN,NaN,22035522.62,23566763.74,NaN,NaN,NaN,NaN,NaN,NaN,26483833.009,NaN,NaN,NaN,NaN,26056696.237,24830813.626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26708261.196,37580836.76,NaN,37444361.114,38049954.608,NaN,NaN,36370713.769,36808869.767,NaN,36208450.087,NaN,NaN,37504638.033,NaN,NaN,NaN,NaN,NaN,22310879.045,24182961.815,NaN,25280196.286,NaN,NaN,NaN,24697554.573,NaN,NaN,23054223.286,NaN,NaN,NaN,NaN,NaN,22087000.118,NaN,NaN,36633892.891,NaN,35903041.835,NaN,NaN,NaN,24958939.419,26103050.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43174635.757,26370664.292,NaN,37439265.552,38854004.323,NaN,NaN,NaN
23549398.479,25046542.918,21522748.945,24171583.25,NaN,22049678.651,NaN,NaN,24728202.04,NaN,NaN,NaN,NaN,21510964.942,NaN,NaN,20602129.225,NaN,20934576.296,NaN,25820559.246,24051856.193,NaN,NaN,NaN,NaN,NaN,20936498.038,NaN,NaN,NaN,NaN,NaN,NaN,21483950.261,20578758.458,23167050.077,NaN,NaN,NaN,21502375.408,22155432.665,NaN,NaN,NaN,NaN,NaN,23679919.233,NaN,22073355.147,20282869.878,22255479.956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26474104.557,NaN,NaN,NaN,NaN,NaN,NaN,22035467.144,23567042.522,NaN,NaN,NaN,NaN,NaN,NaN,26483793.61,NaN,NaN,NaN,NaN,26057236.452,24830930.403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26707940.019,37580836.866,NaN,37444354.245,38049955.161,NaN,NaN,36370901.713,36808884.135,NaN,36208532.833,NaN,NaN,37504598.543,NaN,NaN,NaN,NaN,NaN,22310599.704,24183240.557,NaN,25279551.881,NaN,NaN,NaN,24697920.256,NaN,NaN,23054506.238,NaN,NaN,NaN,NaN,NaN,22086863.466,NaN,NaN,36633873.075,NaN,35903152.172,NaN,NaN,NaN,24958494.402,26103594.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43174836.232,26370339.71,NaN,37439266.592,38854003.379,NaN,NaN,NaN
23549958.772,25046120.335,21523128.417,24171161.164,NaN,22049341.708,NaN,NaN,24727649.142,NaN,NaN,NaN,NaN,21511461.749,NaN,NaN,20602001.503,NaN,20934207.575,NaN,25821007.226,24052463.632,NaN,NaN,NaN,NaN,NaN,20936706.157,NaN,NaN,NaN,NaN,NaN,NaN,21484229.296,20578322.503,23166227.307,NaN,NaN,NaN,21502836.409,22155297.945,NaN,NaN,NaN,NaN,NaN,23680682.445,NaN,22073729.581,20282897.909,22255071.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26473651.219,NaN,NaN,NaN,NaN,NaN,NaN,22035411.665,23567321.284,NaN,NaN,NaN,NaN,NaN,NaN,26483754.268,NaN,NaN,NaN,NaN,26057776.677,24831047.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26707618.822,37580836.942,NaN,37444347.352,38049955.684,NaN,NaN,36371089.664,36808898.496,NaN,36208615.574,NaN,NaN,37504559.051,NaN,NaN,NaN,NaN,NaN,22310320.439,24183519.38,NaN,25278907.464,NaN,NaN,NaN,24698285.973,NaN,NaN,23054789.201,NaN,NaN,NaN,NaN,NaN,22086726.821,NaN,NaN,36633853.248,NaN,35903262.521,NaN,NaN,NaN,24958049.361,26104138.927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43175036.718,26370015.122,NaN,37439267.61,38854002.404,NaN,NaN,NaN
23550519.089,25045697.797,21523507.994,24170739.144,NaN,22049004.82,NaN,NaN,24727096.251,NaN,NaN,NaN,NaN,21511958.654,NaN,NaN,20601873.85,NaN,20933838.918,NaN,25821455.199,24053071.096,NaN,NaN,NaN,NaN,NaN,20936914.399,NaN,NaN,NaN,NaN,NaN,NaN,21484508.491,20577886.698,23165404.571,NaN,NaN,NaN,21503297.522,22155163.397,NaN,NaN,NaN,NaN,NaN,23681445.631,NaN,22074104.041,20282925.981,22254662.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26473197.933,NaN,NaN,NaN,NaN,NaN,NaN,22035356.223,23567600.067,NaN,NaN,NaN,NaN,NaN,NaN,26483715.022,NaN,NaN,NaN,NaN,26058316.951,24831164.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26707297.657,37580837.035,NaN,37444340.476,38049956.229,NaN,NaN,36371277.65,36808912.874,NaN,36208698.374,NaN,NaN,37504519.578,NaN,NaN,NaN,NaN,NaN,22310041.279,24183798.308,NaN,25278263.083,NaN,NaN,NaN,24698651.77,NaN,NaN,23055072.215,NaN,NaN,NaN,NaN,NaN,22086590.228,NaN,NaN,36633833.439,NaN,35903372.911,NaN,NaN,NaN,24957604.33,26104683.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43175237.246,26369690.562,NaN,37439268.638,38854001.457,NaN,NaN,NaN
23551079.443,25045275.357,21523887.722,24170317.228,NaN,22048668.021,NaN,NaN,24726543.406,NaN,NaN,NaN,NaN,21512455.682,NaN,NaN,20601746.294,NaN,20933470.359,NaN,25821903.184,24053678.647,NaN,NaN,NaN,NaN,NaN,20937122.795,NaN,NaN,NaN,NaN,NaN,NaN,21484787.888,20577451.072,23164581.882,NaN,NaN,NaN,21503758.802,22155029.058,NaN,NaN,NaN,NaN,NaN,23682208.879,NaN,22074478.561,20282954.125,22254253.272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26472744.724,NaN,NaN,NaN,NaN,NaN,NaN,22035300.847,23567878.902,NaN,NaN,NaN,NaN,NaN,NaN,26483675.907,NaN,NaN,NaN,NaN,26058857.292,24831281.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26706976.549,37580837.175,NaN,37444333.637,38049956.824,NaN,NaN,36371465.713,36808927.306,NaN,36208781.252,NaN,NaN,37504480.17,NaN,NaN,NaN,NaN,NaN,22309762.261,24184077.371,NaN,25277618.76,NaN,NaN,NaN,24699017.666,NaN,NaN,23055355.312,NaN,NaN,NaN,NaN,NaN,22086453.719,NaN,NaN,36633813.689,NaN,35903483.389,NaN,NaN,NaN,24957159.35,26105227.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43175437.852,26369366.071,NaN,37439269.706,38854000.551,NaN,NaN,NaN
23551639.814,25044852.914,21524267.549,24169895.357,NaN,22048331.268,NaN,NaN,24725990.559,NaN,NaN,NaN,NaN,21512952.797,NaN,NaN,20601618.8,NaN,20933101.842,NaN,25822351.155,24054286.233,NaN,NaN,NaN,NaN,NaN,20937331.303,NaN,NaN,NaN,NaN,NaN,NaN,21485067.429,20577015.584,23163759.213,NaN,NaN,NaN,21504220.204,22154894.869,NaN,NaN,NaN,NaN,NaN,23682972.142,NaN,22074853.111,20282982.304,22253844.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26472291.546,NaN,NaN,NaN,NaN,NaN,NaN,22035245.486,23568157.739,NaN,NaN,NaN,NaN,NaN,NaN,26483636.881,NaN,NaN,NaN,NaN,26059397.668,24831398.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26706655.459,37580837.313,NaN,37444326.806,38049957.424,NaN,NaN,36371653.8,36808941.738,NaN,36208864.147,NaN,NaN,37504440.771,NaN,NaN,NaN,NaN,NaN,22309483.342,24184356.538,NaN,25276974.459,NaN,NaN,NaN,24699383.621,NaN,NaN,23055638.437,NaN,NaN,NaN,NaN,NaN,22086317.24,NaN,NaN,36633793.951,NaN,35903593.896,NaN,NaN,NaN,24956714.369,26105772.269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43175638.49,26369041.598,NaN,37439270.77,38853999.638,NaN,NaN,NaN
23552200.151,25044430.421,21524647.428,24169473.476,NaN,22047994.513,NaN,NaN,24725437.644,NaN,NaN,NaN,NaN,21513449.948,NaN,NaN,20601491.311,NaN,20932733.325,NaN,25822799.049,24054893.81,NaN,NaN,NaN,NaN,NaN,20937539.865,NaN,NaN,NaN,NaN,NaN,NaN,21485347.07,20576580.189,23162936.493,NaN,NaN,NaN,21504681.658,22154760.787,NaN,NaN,NaN,NaN,NaN,23683735.336,NaN,22075227.625,20283010.46,22253435.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26471838.349,NaN,NaN,NaN,NaN,NaN,NaN,22035190.091,23568436.534,NaN,NaN,NaN,NaN,NaN,NaN,26483597.884,NaN,NaN,NaN,NaN,26059938.022,24831515.653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26706334.324,37580837.389,NaN,37444319.909,38049957.96,NaN,NaN,36371841.857,36808956.14,NaN,36208947.026,NaN,NaN,37504401.325,NaN,NaN,NaN,NaN,NaN,22309204.459,24184635.746,NaN,25276330.115,NaN,NaN,NaN,24699749.589,NaN,NaN,23055921.549,NaN,NaN,NaN,NaN,NaN,22086180.741,NaN,NaN,36633774.169,NaN,35903704.376,NaN,NaN,NaN,24956269.332,26106316.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43175839.104,26368717.079,NaN,37439271.784,38853998.675,NaN,NaN,NaN
23552760.434,25044007.918,21525027.382,24169051.602,NaN,22047657.771,NaN,NaN,24724884.68,NaN,NaN,NaN,NaN,21513947.153,NaN,NaN,20601363.846,NaN,20932364.834,NaN,25823246.905,24055501.389,NaN,NaN,NaN,NaN,NaN,20937748.514,NaN,NaN,NaN,NaN,NaN,NaN,21485626.837,20576144.896,23162113.763,NaN,NaN,NaN,21505143.2,22154626.836,NaN,NaN,NaN,NaN,NaN,23684498.461,NaN,22075602.135,20283038.635,22253026.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26471385.157,NaN,NaN,NaN,NaN,NaN,NaN,22035134.69,23568715.3,NaN,NaN,NaN,NaN,NaN,NaN,26483558.946,NaN,NaN,NaN,NaN,26060478.37,24831632.921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26706013.172,37580837.441,NaN,37444312.99,38049958.474,NaN,NaN,36372029.907,36808970.513,NaN,36209029.905,NaN,NaN,37504361.859,NaN,NaN,NaN,NaN,NaN,22308925.647,24184915.016,NaN,25275685.755,NaN,NaN,NaN,24700115.58,NaN,NaN,23056204.665,NaN,NaN,NaN,NaN,NaN,22086044.251,NaN,NaN,36633754.361,NaN,35903814.866,NaN,NaN,NaN,24955824.261,26106860.942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43176039.717,26368392.55,NaN,37439272.77,38853997.677,NaN,NaN,NaN
23553320.693,25043585.459,21525407.421,24168629.768,NaN,22047321.063,NaN,NaN,24724331.697,NaN,NaN,NaN,NaN,21514444.428,NaN,NaN,20601236.423,NaN,20931996.378,NaN,25823694.724,24056109,NaN,NaN,NaN,NaN,NaN,20937957.248,NaN,NaN,NaN,NaN,NaN,NaN,21485906.747,20575709.714,23161291.027,NaN,NaN,NaN,21505604.836,22154493.038,NaN,NaN,NaN,NaN,NaN,23685261.598,NaN,22075976.643,20283066.817,22252617.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26470931.984,NaN,NaN,NaN,NaN,NaN,NaN,22035079.297,23568994.063,NaN,NaN,NaN,NaN,NaN,NaN,26483520.071,NaN,NaN,NaN,NaN,26061018.745,24831750.265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26705692.019,37580837.473,NaN,37444306.056,38049958.974,NaN,NaN,36372217.975,36808984.871,NaN,36209112.791,NaN,NaN,37504322.4,NaN,NaN,NaN,NaN,NaN,22308646.915,24185194.37,NaN,25275041.399,NaN,NaN,NaN,24700481.615,NaN,NaN,23056487.799,NaN,NaN,NaN,NaN,NaN,22085907.78,NaN,NaN,36633734.555,NaN,35903925.379,NaN,NaN,NaN,24955379.181,26107405.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43176240.349,26368068.027,NaN,37439273.74,38853996.677,NaN,NaN,NaN
23553880.97,25043163.046,21525787.58,24168207.999,NaN,22046984.427,NaN,NaN,24723778.743,NaN,NaN,NaN,NaN,21514941.81,NaN,NaN,20601109.078,NaN,20931627.993,NaN,25824142.52,24056716.669,NaN,NaN,NaN,NaN,NaN,20938166.11,NaN,NaN,NaN,NaN,NaN,NaN,21486186.815,20575274.691,23160468.319,NaN,NaN,NaN,21506066.612,22154359.413,NaN,NaN,NaN,NaN,NaN,23686024.689,NaN,22076351.202,20283095.047,22252208.891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26470478.863,NaN,NaN,NaN,NaN,NaN,NaN,22035023.937,23569272.849,NaN,NaN,NaN,NaN,NaN,NaN,26483481.3,NaN,NaN,NaN,NaN,26061559.157,24831867.712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26705370.896,37580837.524,NaN,37444299.138,38049959.489,NaN,NaN,36372406.086,36808999.266,NaN,36209195.734,NaN,NaN,37504282.965,NaN,NaN,NaN,NaN,NaN,22308368.301,24185473.837,NaN,25274397.079,NaN,NaN,NaN,24700847.721,NaN,NaN,23056770.986,NaN,NaN,NaN,NaN,NaN,22085771.364,NaN,NaN,36633714.771,NaN,35904035.941,NaN,NaN,NaN,24954934.117,26107949.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43176441.025,26367743.54,NaN,37439274.73,38853995.682,NaN,NaN,NaN
23554441.237,25042740.632,21526167.835,24167786.246,NaN,22046647.83,NaN,NaN,24723225.761,NaN,NaN,NaN,NaN,21515439.281,NaN,NaN,20600981.787,NaN,20931259.654,NaN,25824590.322,24057324.357,NaN,NaN,NaN,NaN,NaN,20938375.068,NaN,NaN,NaN,NaN,NaN,NaN,21486467.044,20574839.806,23159645.63,NaN,NaN,NaN,21506528.501,22154225.955,NaN,NaN,NaN,NaN,NaN,23686787.82,NaN,22076725.792,20283123.334,22251800.048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26470025.768,NaN,NaN,NaN,NaN,NaN,NaN,22034968.593,23569551.639,NaN,NaN,NaN,NaN,NaN,NaN,26483442.615,NaN,NaN,NaN,NaN,26062099.603,24831985.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26705049.781,37580837.576,NaN,37444292.221,38049959.996,NaN,NaN,36372594.225,36809013.66,NaN,36209278.703,NaN,NaN,37504243.534,NaN,NaN,NaN,NaN,NaN,22308089.773,24185753.39,NaN,25273752.771,NaN,NaN,NaN,24701213.881,NaN,NaN,23057054.214,NaN,NaN,NaN,NaN,NaN,22085634.978,NaN,NaN,36633694.997,NaN,35904146.532,NaN,NaN,NaN,24954489.05,26108493.731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43176641.727,26367419.061,NaN,37439275.709,38853994.702,NaN,NaN,NaN
23555001.495,25042318.176,21526548.167,24167364.536,NaN,22046311.246,NaN,NaN,24722672.767,NaN,NaN,NaN,NaN,21515936.796,NaN,NaN,20600854.516,NaN,20930891.338,NaN,25825038.078,24057932.065,NaN,NaN,NaN,NaN,NaN,20938584.109,NaN,NaN,NaN,NaN,NaN,NaN,21486747.405,20574405.026,23158822.896,NaN,NaN,NaN,21506990.454,22154092.609,NaN,NaN,NaN,NaN,NaN,23687550.873,NaN,22077100.365,20283151.596,22251391.161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26469572.673,NaN,NaN,NaN,NaN,NaN,NaN,22034913.234,23569830.403,NaN,NaN,NaN,NaN,NaN,NaN,26483403.981,NaN,NaN,NaN,NaN,26062640.045,24832102.839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26704728.647,37580837.596,NaN,37444285.27,38049960.468,NaN,NaN,36372782.345,36809028.026,NaN,36209361.66,NaN,NaN,37504204.086,NaN,NaN,NaN,NaN,NaN,22307811.307,24186033.006,NaN,25273108.451,NaN,NaN,NaN,24701580.065,NaN,NaN,23057337.436,NaN,NaN,NaN,NaN,NaN,22085498.592,NaN,NaN,36633675.196,NaN,35904257.121,NaN,NaN,NaN,24954043.948,26109037.905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43176842.431,26367094.567,NaN,37439276.654,38853993.682,NaN,NaN,NaN
23555561.708,25041895.722,21526928.572,24166942.843,NaN,22045974.681,NaN,NaN,24722119.729,NaN,NaN,NaN,NaN,21516434.368,NaN,NaN,20600727.284,NaN,20930523.041,NaN,25825485.774,24058539.787,NaN,NaN,NaN,NaN,NaN,20938793.23,NaN,NaN,NaN,NaN,NaN,NaN,21487027.882,20573970.355,23158000.149,NaN,NaN,NaN,21507452.499,22153959.39,NaN,NaN,NaN,NaN,NaN,23688313.907,NaN,22077474.941,20283179.852,22250982.267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26469119.581,NaN,NaN,NaN,NaN,NaN,NaN,22034857.88,23570109.144,NaN,NaN,NaN,NaN,NaN,NaN,26483365.408,NaN,NaN,NaN,NaN,26063180.492,24832220.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26704407.498,37580837.593,NaN,37444278.301,38049960.913,NaN,NaN,36372970.476,36809042.381,NaN,36209444.628,NaN,NaN,37504164.612,NaN,NaN,NaN,NaN,NaN,22307532.913,24186312.7,NaN,25272464.119,NaN,NaN,NaN,24701946.276,NaN,NaN,23057620.665,NaN,NaN,NaN,NaN,NaN,22085362.211,NaN,NaN,36633655.376,NaN,35904367.72,NaN,NaN,NaN,24953598.815,26109582.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43177043.137,26366770.064,NaN,37439277.577,38853992.633,NaN,NaN,NaN
