pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7,pr1_8,pr1_9,pr1_10,pr1_11,pr1_12,pr1_13,pr1_14,pr1_15,pr1_16,pr1_17,pr1_18,pr1_19,pr1_20,pr1_21,pr1_22,pr1_23,pr1_24,pr1_25,pr1_26,pr1_27,pr1_28,pr1_29,pr1_30,pr1_31,pr1_32,pr1_33,pr1_34,pr1_35,pr1_36,pr1_37,pr1_38,pr1_39,pr1_40,pr1_41,pr1_42,pr1_43,pr1_44,pr1_45,pr1_46,pr1_47,pr1_48,pr1_49,pr1_50,pr1_51,pr1_52,pr1_53,pr1_54,pr1_55,pr1_56,pr1_57,pr1_58,pr1_59,pr1_60,pr1_61,pr1_62,pr1_63,pr1_64,pr1_65,pr1_66,pr1_67,pr1_68,pr1_69,pr1_70,pr1_71,pr1_72,pr1_73,pr1_74,pr1_75,pr1_76,pr1_77,pr1_78,pr1_79,pr1_80,pr1_81,pr1_82,pr1_83,pr1_84,pr1_85,pr1_86,pr1_87,pr1_88,pr1_89,pr1_90,pr1_91,pr1_92,pr1_93,pr1_94,pr1_95,pr1_96,pr1_97,pr1_98,pr1_99,pr1_100,pr1_101,pr1_102,pr1_103,pr1_104,pr1_105,pr1_106,pr1_107,pr1_108,pr1_109,pr1_110,pr1_111,pr1_112,pr1_113,pr1_114,pr1_115,pr1_116,pr1_117,pr1_118,pr1_119,pr1_120,pr1_121,pr1_122,pr1_123,pr1_124,pr1_125,pr1_126,pr1_127,pr1_128,pr1_129,pr1_130,pr1_131,pr1_132,pr1_133,pr1_134,pr1_135,pr1_136,pr1_137,pr1_138,pr1_139,pr1_140,pr1_141,pr1_142,pr1_143,pr1_144,pr1_145,pr1_146,pr1_147,pr1_148,pr1_149,pr1_150,pr1_151,pr1_152,pr1_153,pr1_154,pr1_155,pr1_156,pr1_157,pr1_158
23381877.139,NaN,21413980.055,24299827.516,NaN,22152551.908,NaN,NaN,24893128.92,NaN,NaN,NaN,NaN,21366353.845,NaN,NaN,20642875.36,NaN,21047120.299,NaN,25685883.826,23872066.515,NaN,NaN,NaN,NaN,NaN,20879180.651,NaN,NaN,NaN,NaN,NaN,NaN,21407525.518,20715144.482,23413362.511,NaN,NaN,NaN,21369866.849,22202808.295,NaN,NaN,NaN,NaN,NaN,23451466.333,NaN,21962468.385,20276148.716,22378254.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26611090.104,NaN,NaN,NaN,NaN,NaN,NaN,22053015.74,23484012.841,NaN,NaN,NaN,NaN,NaN,NaN,26499412.118,NaN,NaN,NaN,NaN,25897182.63,24800079.649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26804571.219,37580838.102,38580783.34,37446457.174,38049833.599,NaN,NaN,36315927.456,36804986.959,NaN,36185138.313,NaN,NaN,37516973.08,NaN,NaN,NaN,NaN,NaN,22398380.806,24104235.478,NaN,25472881.907,NaN,26002424.795,NaN,24591216.369,NaN,NaN,22971508.07,NaN,NaN,NaN,NaN,NaN,22129277.948,NaN,NaN,36640288.153,NaN,35871680.755,NaN,NaN,NaN,25091611.382,25939883.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43116278.764,26468198.125,NaN,37438962.158,38854355.891,NaN,NaN,NaN
23382437.442,NaN,21414328.14,24299392.215,NaN,22152200.83,NaN,NaN,24892578.969,NaN,NaN,NaN,NaN,21366824.205,NaN,NaN,20642730.864,NaN,21046736.577,NaN,25686336.817,23872661.64,NaN,NaN,NaN,NaN,NaN,20879356.005,NaN,NaN,NaN,NaN,NaN,NaN,21407757.839,20714668.721,23412538.16,NaN,NaN,NaN,21370291.976,22202626.436,NaN,NaN,NaN,NaN,NaN,23452230.869,NaN,21962835.856,20276165.904,22377841.968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26610627.489,NaN,NaN,NaN,NaN,NaN,NaN,22052953.934,23484289.596,NaN,NaN,NaN,NaN,NaN,NaN,26499347.262,NaN,NaN,NaN,NaN,25897712.851,24800169.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26804246.106,37580838.06,38580775.746,37446450.034,38049833.934,NaN,NaN,36316107.291,36804998.715,NaN,36185212.149,NaN,NaN,37516929.831,NaN,NaN,NaN,NaN,NaN,22398073.24,24104485.216,NaN,25472233.416,NaN,26002369.24,NaN,24591564.275,NaN,NaN,22971780.448,NaN,NaN,NaN,NaN,NaN,22129131.083,NaN,NaN,36640265.116,NaN,35871781.038,NaN,NaN,NaN,25091166.125,25940434.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43116470.038,26467868.331,NaN,37438963.228,38854354.547,NaN,NaN,NaN
23382997.746,NaN,21414676.374,24298956.954,NaN,22151849.836,NaN,NaN,24892029.029,NaN,NaN,NaN,NaN,21367294.693,NaN,NaN,20642586.456,NaN,21046352.926,NaN,25686789.851,23873256.838,NaN,NaN,NaN,NaN,NaN,20879531.504,NaN,NaN,NaN,NaN,NaN,NaN,21407990.336,20714193.122,23411713.832,NaN,NaN,NaN,21370717.277,22202444.752,NaN,NaN,NaN,NaN,NaN,23452995.428,NaN,21963203.404,20276183.114,22377429.799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26610164.939,NaN,NaN,NaN,NaN,NaN,NaN,22052892.181,23484566.393,NaN,NaN,NaN,NaN,NaN,NaN,26499282.516,NaN,NaN,NaN,NaN,25898243.139,24800259.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26803921.039,37580838.058,38580768.19,37446442.933,38049834.314,NaN,NaN,36316287.187,36805010.513,NaN,36185286.034,NaN,NaN,37516886.625,NaN,NaN,NaN,NaN,NaN,22397765.799,24104735.083,NaN,25471584.969,NaN,26002313.812,NaN,24591912.287,NaN,NaN,22972052.902,NaN,NaN,NaN,NaN,NaN,22128984.287,NaN,NaN,36640242.127,NaN,35871881.385,NaN,NaN,NaN,25090720.902,25940984.565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43116661.381,26467538.586,NaN,37438964.329,38854353.24,NaN,NaN,NaN
23383558.076,NaN,21415024.713,24298521.775,NaN,22151498.893,NaN,NaN,24891479.101,NaN,NaN,NaN,NaN,21367765.28,NaN,NaN,20642442.109,NaN,21045969.338,NaN,25687242.863,23873852.085,NaN,NaN,NaN,NaN,NaN,20879707.132,NaN,NaN,NaN,NaN,NaN,NaN,21408223.001,20713717.665,23410889.53,NaN,NaN,NaN,21371142.699,22202263.243,NaN,NaN,NaN,NaN,NaN,23453760.008,NaN,21963570.969,20276200.392,22377017.656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26609702.42,NaN,NaN,NaN,NaN,NaN,NaN,22052830.461,23484843.205,NaN,NaN,NaN,NaN,NaN,NaN,26499217.862,NaN,NaN,NaN,NaN,25898773.47,24800348.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26803595.99,37580838.061,38580760.64,37446435.852,38049834.693,NaN,NaN,36316467.124,36805022.325,NaN,36185359.97,NaN,NaN,37516843.443,NaN,NaN,NaN,NaN,NaN,22397458.462,24104985.067,NaN,25470936.55,NaN,26002258.495,NaN,24592260.36,NaN,NaN,22972325.401,NaN,NaN,NaN,NaN,NaN,22128837.537,NaN,NaN,36640219.16,NaN,35871981.78,NaN,NaN,NaN,25090275.688,25941534.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43116852.762,26467208.864,NaN,37438965.443,38854351.947,NaN,NaN,NaN
23384118.447,NaN,21415373.183,24298086.646,NaN,22151148.022,NaN,NaN,24890929.164,NaN,NaN,NaN,NaN,21368235.986,NaN,NaN,20642297.836,NaN,21045585.833,NaN,25687695.884,23874447.411,NaN,NaN,NaN,NaN,NaN,20879882.887,NaN,NaN,NaN,NaN,NaN,NaN,21408455.837,20713242.366,23410065.236,NaN,NaN,NaN,21371568.276,22202081.927,NaN,NaN,NaN,NaN,NaN,23454524.598,NaN,21963938.568,20276217.722,22376605.521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26609239.955,NaN,NaN,NaN,NaN,NaN,NaN,22052768.788,23485120.04,NaN,NaN,NaN,NaN,NaN,NaN,26499153.321,NaN,NaN,NaN,NaN,25899303.857,24800438.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26803270.978,37580838.088,38580753.103,37446428.797,38049835.11,NaN,NaN,36316647.101,36805034.171,NaN,36185433.962,NaN,NaN,37516800.294,NaN,NaN,NaN,NaN,NaN,22397151.24,24105235.171,NaN,25470288.159,NaN,26002203.295,NaN,24592608.519,NaN,NaN,22972597.948,NaN,NaN,NaN,NaN,NaN,22128690.844,NaN,NaN,36640196.229,NaN,35872082.228,NaN,NaN,NaN,25089830.502,25942085.382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43117044.195,26466879.189,NaN,37438966.58,38854350.674,NaN,NaN,NaN
23384678.789,NaN,21415721.744,24297651.547,NaN,22150797.188,NaN,NaN,24890379.155,NaN,NaN,NaN,NaN,21368706.771,NaN,NaN,20642153.614,NaN,21045202.346,NaN,25688148.882,23875042.762,NaN,NaN,NaN,NaN,NaN,20880058.736,NaN,NaN,NaN,NaN,NaN,NaN,21408688.822,20712767.175,23409240.926,NaN,NaN,NaN,21371993.956,22201900.754,NaN,NaN,NaN,NaN,NaN,23455289.177,NaN,21964306.174,20276235.067,22376193.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26608777.508,NaN,NaN,NaN,NaN,NaN,NaN,22052707.129,23485396.874,NaN,NaN,NaN,NaN,NaN,NaN,26499088.853,NaN,NaN,NaN,NaN,25899834.27,24800528.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26802945.964,37580838.112,38580745.562,37446421.715,38049835.513,NaN,NaN,36316827.098,36805046.007,NaN,36185507.975,NaN,NaN,37516757.144,NaN,NaN,NaN,NaN,NaN,22396844.097,24105485.363,NaN,25469639.771,NaN,26002148.175,NaN,24592956.731,NaN,NaN,22972870.529,NaN,NaN,NaN,NaN,NaN,22128544.175,NaN,NaN,36640173.291,NaN,35872182.704,NaN,NaN,NaN,25089385.296,25942635.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43117235.65,26466549.515,NaN,37438967.706,38854349.394,NaN,NaN,NaN
23385239.135,NaN,21416070.405,24297216.506,NaN,22150446.384,NaN,NaN,24889829.15,NaN,NaN,NaN,NaN,21369177.632,NaN,NaN,20642009.426,NaN,21044818.896,NaN,25688601.833,23875638.142,NaN,NaN,NaN,NaN,NaN,20880234.676,NaN,NaN,NaN,NaN,NaN,NaN,21408921.96,20712292.095,23408416.609,NaN,NaN,NaN,21372419.747,22201719.724,NaN,NaN,NaN,NaN,NaN,23456053.766,NaN,21964673.812,20276252.467,22375781.288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26608315.075,NaN,NaN,NaN,NaN,NaN,NaN,22052645.467,23485673.698,NaN,NaN,NaN,NaN,NaN,NaN,26499024.455,NaN,NaN,NaN,NaN,25900364.704,24800618.982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26802620.941,37580838.116,38580738.001,37446414.629,38049835.915,NaN,NaN,36317007.101,36805057.85,NaN,36185582.005,NaN,NaN,37516714.003,NaN,NaN,NaN,NaN,NaN,22396537.029,24105735.63,NaN,25468991.377,NaN,26002093.134,NaN,24593304.981,NaN,NaN,22973143.13,NaN,NaN,NaN,NaN,NaN,22128397.522,NaN,NaN,36640150.354,NaN,35872283.193,NaN,NaN,NaN,25088940.071,25943186.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43117427.117,26466219.845,NaN,37438968.816,38854348.087,NaN,NaN,NaN
23385799.469,NaN,21416419.18,24296781.502,NaN,22150095.635,NaN,NaN,24889279.138,NaN,NaN,NaN,NaN,21369648.59,NaN,NaN,20641865.305,NaN,21044435.504,NaN,25689054.774,23876233.576,NaN,NaN,NaN,NaN,NaN,20880410.741,NaN,NaN,NaN,NaN,NaN,NaN,21409155.263,20711817.178,23407592.307,NaN,NaN,NaN,21372845.662,22201538.824,NaN,NaN,NaN,NaN,NaN,23456818.348,NaN,21965041.476,20276269.885,22375369.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26607852.684,NaN,NaN,NaN,NaN,NaN,NaN,22052583.835,23485950.536,NaN,NaN,NaN,NaN,NaN,NaN,26498960.151,NaN,NaN,NaN,NaN,25900895.183,24800709.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26802295.947,37580838.123,38580730.453,37446407.546,38049836.313,NaN,NaN,36317187.15,36805069.697,NaN,36185656.059,NaN,NaN,37516670.871,NaN,NaN,NaN,NaN,NaN,22396230.072,24105986.013,NaN,25468343.008,NaN,26002038.188,NaN,24593653.3,NaN,NaN,22973415.774,NaN,NaN,NaN,NaN,NaN,22128250.911,NaN,NaN,36640127.429,NaN,35872383.724,NaN,NaN,NaN,25088494.853,25943736.437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43117618.626,26465890.192,NaN,37438969.931,38854346.8,NaN,NaN,NaN
23386359.779,NaN,21416768.047,24296346.512,NaN,22149744.926,NaN,NaN,24888729.085,NaN,NaN,NaN,NaN,21370119.626,NaN,NaN,20641721.219,NaN,21044052.146,NaN,25689507.683,23876829.042,NaN,NaN,NaN,NaN,NaN,20880586.9,NaN,NaN,NaN,NaN,NaN,NaN,21409388.718,20711342.37,23406767.981,NaN,NaN,NaN,21373271.692,22201358.1,NaN,NaN,NaN,NaN,NaN,23457582.9,NaN,21965409.124,20276287.346,22374957.045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26607390.296,NaN,NaN,NaN,NaN,NaN,NaN,22052522.213,23486227.369,NaN,NaN,NaN,NaN,NaN,NaN,26498895.919,NaN,NaN,NaN,NaN,25901425.679,24800799.488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26801970.944,37580838.123,38580722.885,37446400.449,38049836.69,NaN,NaN,36317367.21,36805081.543,NaN,36185730.124,NaN,NaN,37516627.73,NaN,NaN,NaN,NaN,NaN,22395923.187,24106236.47,NaN,25467694.623,NaN,26001983.339,NaN,24594001.674,NaN,NaN,22973688.435,NaN,NaN,NaN,NaN,NaN,22128104.318,NaN,NaN,36640104.505,NaN,35872484.27,NaN,NaN,NaN,25088049.626,25944286.736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43117810.15,26465560.548,NaN,37438971.024,38854345.495,NaN,NaN,NaN
23386920.078,NaN,21417117.002,24295911.552,NaN,22149394.229,NaN,NaN,24888179.012,NaN,NaN,NaN,NaN,21370590.719,NaN,NaN,20641577.161,NaN,21043668.811,NaN,25689960.541,23877424.529,NaN,NaN,NaN,NaN,NaN,20880763.146,NaN,NaN,NaN,NaN,NaN,NaN,21409622.288,20710867.656,23405943.657,NaN,NaN,NaN,21373697.813,22201177.483,NaN,NaN,NaN,NaN,NaN,23458347.433,NaN,21965776.801,20276304.815,22374544.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26606927.92,NaN,NaN,NaN,NaN,NaN,NaN,22052460.587,23486504.179,NaN,NaN,NaN,NaN,NaN,NaN,26498831.744,NaN,NaN,NaN,NaN,25901956.184,24800889.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26801645.932,37580838.09,38580715.301,37446393.32,38049837.041,NaN,NaN,36317547.261,36805093.366,NaN,36185804.199,NaN,NaN,37516584.584,NaN,NaN,NaN,NaN,NaN,22395616.369,24106487.006,NaN,25467046.229,NaN,26001928.551,NaN,24594350.08,NaN,NaN,22973961.104,NaN,NaN,NaN,NaN,NaN,22127957.731,NaN,NaN,36640081.566,NaN,35872584.832,NaN,NaN,NaN,25087604.369,25944836.988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43118001.68,26465230.891,NaN,37438972.096,38854344.16,NaN,NaN,NaN
23387480.347,NaN,21417466.032,24295476.623,NaN,22149043.552,NaN,NaN,24887628.906,NaN,NaN,NaN,NaN,21371061.881,NaN,NaN,20641433.123,NaN,21043285.501,NaN,25690413.378,23878020.029,NaN,NaN,NaN,NaN,NaN,20880939.475,NaN,NaN,NaN,NaN,NaN,NaN,21409855.996,20710393.052,23405119.262,NaN,NaN,NaN,21374124.034,22200997.012,NaN,NaN,NaN,NaN,NaN,23459111.932,NaN,21966144.445,20276322.308,22374132.686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26606465.544,NaN,NaN,NaN,NaN,NaN,NaN,22052398.956,23486780.971,NaN,NaN,NaN,NaN,NaN,NaN,26498767.629,NaN,NaN,NaN,NaN,25902486.697,24800980.268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26801320.912,37580838.036,38580707.683,37446386.173,38049837.379,NaN,NaN,36317727.326,36805105.173,NaN,36185878.274,NaN,NaN,37516541.421,NaN,NaN,NaN,NaN,NaN,22395309.619,24106737.61,NaN,25466397.812,NaN,26001873.828,NaN,24594698.519,NaN,NaN,22974233.783,NaN,NaN,NaN,NaN,NaN,22127811.155,NaN,NaN,36640058.609,NaN,35872685.392,NaN,NaN,NaN,25087159.086,25945387.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43118193.209,26464901.235,NaN,37438973.146,38854342.807,NaN,NaN,NaN
23388040.62,NaN,21417815.173,24295041.709,NaN,22148692.923,NaN,NaN,24887078.775,NaN,NaN,NaN,NaN,21371533.128,NaN,NaN,20641289.154,NaN,21042902.232,NaN,25690866.167,23878615.569,NaN,NaN,NaN,NaN,NaN,20881115.914,NaN,NaN,NaN,NaN,NaN,NaN,21410089.871,20709918.573,23404294.879,NaN,NaN,NaN,21374550.377,22200816.711,NaN,NaN,NaN,NaN,NaN,23459876.435,NaN,21966512.131,20276339.817,22373720.556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26606003.199,NaN,NaN,NaN,NaN,NaN,NaN,22052337.343,23487057.771,NaN,NaN,NaN,NaN,NaN,NaN,26498703.604,NaN,NaN,NaN,NaN,25903017.251,24801070.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26800995.904,37580837.978,38580700.067,37446379.019,38049837.713,NaN,NaN,36317907.425,36805117.008,NaN,36185952.393,NaN,NaN,37516498.266,NaN,NaN,NaN,NaN,NaN,22395002.97,24106988.321,NaN,25465749.417,NaN,26001819.21,NaN,24595047.032,NaN,NaN,22974506.501,NaN,NaN,NaN,NaN,NaN,22127664.612,NaN,NaN,36640035.662,NaN,35872785.992,NaN,NaN,NaN,25086713.817,25945937.388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43118384.777,26464571.584,NaN,37438974.193,38854341.453,NaN,NaN,NaN
23388600.891,NaN,21418164.411,24294606.865,NaN,22148342.345,NaN,NaN,24886528.603,NaN,NaN,NaN,NaN,21372004.466,NaN,NaN,20641145.229,NaN,21042519.016,NaN,25691318.959,23879211.144,NaN,NaN,NaN,NaN,NaN,20881292.457,NaN,NaN,NaN,NaN,NaN,NaN,21410323.892,20709444.231,23403470.5,NaN,NaN,NaN,21374976.838,22200636.555,NaN,NaN,NaN,NaN,NaN,23460640.942,NaN,21966879.844,20276357.363,22373308.469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26605540.888,NaN,NaN,NaN,NaN,NaN,NaN,22052275.752,23487334.569,NaN,NaN,NaN,NaN,NaN,NaN,26498639.653,NaN,NaN,NaN,NaN,25903547.831,24801161.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26800670.902,37580837.92,38580692.46,37446371.868,38049838.039,NaN,NaN,36318087.532,36805128.841,NaN,36186026.537,NaN,NaN,37516455.129,NaN,NaN,NaN,NaN,NaN,22394696.403,24107239.123,NaN,25465101.02,NaN,26001764.682,NaN,24595395.593,NaN,NaN,22974779.254,NaN,NaN,NaN,NaN,NaN,22127518.098,NaN,NaN,36640012.726,NaN,35872886.626,NaN,NaN,NaN,25086268.544,25946487.562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43118576.36,26464241.944,NaN,37438975.237,38854340.093,NaN,NaN,NaN
23389161.183,NaN,21418513.772,24294172.056,NaN,22147991.83,NaN,NaN,24885978.435,NaN,NaN,NaN,NaN,21372475.917,NaN,NaN,20641001.374,NaN,21042135.861,NaN,25691771.744,23879806.8,NaN,NaN,NaN,NaN,NaN,20881469.124,NaN,NaN,NaN,NaN,NaN,NaN,21410558.088,20708970.032,23402646.168,NaN,NaN,NaN,21375403.441,22200456.602,NaN,NaN,NaN,NaN,NaN,23461405.464,NaN,21967247.601,20276374.922,22372896.423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26605078.615,NaN,NaN,NaN,NaN,NaN,NaN,22052214.2,23487611.395,NaN,NaN,NaN,NaN,NaN,NaN,26498575.81,NaN,NaN,NaN,NaN,25904078.471,24801252.105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26800345.935,37580837.878,38580684.865,37446364.737,38049838.386,NaN,NaN,36318267.679,36805140.693,NaN,36186100.717,NaN,NaN,37516412.02,NaN,NaN,NaN,NaN,NaN,22394389.95,24107490.037,NaN,25464452.655,NaN,26001710.26,NaN,24595744.23,NaN,NaN,22975052.059,NaN,NaN,NaN,NaN,NaN,22127371.637,NaN,NaN,36639989.821,NaN,35872987.307,NaN,NaN,NaN,25085823.284,25947037.734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43118768.002,26463912.336,NaN,37438976.3,38854338.76,NaN,NaN,NaN
23389721.432,NaN,21418863.184,24293737.247,NaN,22147641.305,NaN,NaN,24885428.192,NaN,NaN,NaN,NaN,21372947.403,NaN,NaN,20640857.528,NaN,21041752.699,NaN,25692224.468,23880402.436,NaN,NaN,NaN,NaN,NaN,20881645.861,NaN,NaN,NaN,NaN,NaN,NaN,21410792.411,20708495.9,23401821.768,NaN,NaN,NaN,21375830.116,22200276.753,NaN,NaN,NaN,NaN,NaN,23462169.926,NaN,21967615.334,20276392.5,22372484.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26604616.316,NaN,NaN,NaN,NaN,NaN,NaN,22052152.62,23487888.177,NaN,NaN,NaN,NaN,NaN,NaN,26498511.999,NaN,NaN,NaN,NaN,25904609.094,24801342.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26800020.926,37580837.787,38580677.211,37446357.556,38049838.689,NaN,NaN,36318447.81,36805152.515,NaN,36186174.877,NaN,NaN,37516368.876,NaN,NaN,NaN,NaN,NaN,22394083.545,24107741.002,NaN,25463804.245,NaN,26001655.898,NaN,24596092.888,NaN,NaN,22975324.843,NaN,NaN,NaN,NaN,NaN,22127225.156,NaN,NaN,36639966.87,NaN,35873087.969,NaN,NaN,NaN,25085377.962,25947587.836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43118959.615,26463582.699,NaN,37438977.307,38854337.367,NaN,NaN,NaN
23390281.692,NaN,21419212.722,24293302.478,NaN,22147290.853,NaN,NaN,24884877.939,NaN,NaN,NaN,NaN,21373419.004,NaN,NaN,20640713.757,NaN,21041369.614,NaN,25692677.209,23880998.144,NaN,NaN,NaN,NaN,NaN,20881822.725,NaN,NaN,NaN,NaN,NaN,NaN,21411026.897,20708021.945,23400997.408,NaN,NaN,NaN,21376256.936,22200097.045,NaN,NaN,NaN,NaN,NaN,23462934.397,NaN,21967983.108,20276410.114,22372072.244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26604154.069,NaN,NaN,NaN,NaN,NaN,NaN,22052091.08,23488164.99,NaN,NaN,NaN,NaN,NaN,NaN,26498448.288,NaN,NaN,NaN,NaN,25905139.767,24801433.727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26799695.962,37580837.713,38580669.581,37446350.395,38049839.011,NaN,NaN,36318627.997,36805164.353,NaN,36186249.091,NaN,NaN,37516325.762,NaN,NaN,NaN,NaN,NaN,22393777.249,24107992.096,NaN,25463155.874,NaN,26001601.622,NaN,24596441.626,NaN,NaN,22975597.692,NaN,NaN,NaN,NaN,NaN,22127078.73,NaN,NaN,36639943.959,NaN,35873188.689,NaN,NaN,NaN,25084932.672,25948137.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43119151.282,26463253.099,NaN,37438978.338,38854336.009,NaN,NaN,NaN
23390841.939,NaN,21419562.365,24292867.776,NaN,22146940.442,NaN,NaN,24884327.659,NaN,NaN,NaN,NaN,21373890.684,NaN,NaN,20640570.028,NaN,21040986.566,NaN,25693129.924,23881593.877,NaN,NaN,NaN,NaN,NaN,20881999.69,NaN,NaN,NaN,NaN,NaN,NaN,21411261.53,20707548.1,23400173.002,NaN,NaN,NaN,21376683.857,22199917.504,NaN,NaN,NaN,NaN,NaN,23463698.891,NaN,21968350.886,20276427.77,22371660.167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26603691.838,NaN,NaN,NaN,NaN,NaN,NaN,22052029.551,23488441.794,NaN,NaN,NaN,NaN,NaN,NaN,26498384.659,NaN,NaN,NaN,NaN,25905670.468,24801524.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26799370.985,37580837.632,38580661.946,37446343.219,38049839.316,NaN,NaN,36318808.198,36805176.184,NaN,36186323.331,NaN,NaN,37516282.653,NaN,NaN,NaN,NaN,NaN,22393471.037,24108243.274,NaN,25462507.5,NaN,26001547.443,NaN,24596790.418,NaN,NaN,22975870.559,NaN,NaN,NaN,NaN,NaN,22126932.326,NaN,NaN,36639921.046,NaN,35873289.423,NaN,NaN,NaN,25084487.358,25948688.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43119342.972,26462923.509,NaN,37438979.363,38854334.633,NaN,NaN,NaN
